OrderID,OrderDate,SupplierID,ProductID,QuantityOrdered,DeliveryStatus,Carrier,ExpectedDeliveryDate,ActualDeliveryDate,DaysDelayed,ShippingCost,SupplierName,Location,Rating,ContractType,ProductName,Category,ShelfLifeDays,StorageTemp,UnitCost,OrderValue,IsSeverelyDelayed
ORD-SC-00109,2024-10-15,SUP-016,PRD-0008,1475.0,In Transit,Cold Chain Express,2024-10-17,2024-10-19,2.0,959.48,Supplier_16,Ibadan,A,Long-term,Butter Salted,Yogurt & Fermented,142,4-8°C,207.24,305679.0,False
ORD-SC-00110,2025-02-18,SUP-011,PRD-0018,2712.0,Delivered,DHL Logistics,2025-02-20,2025-02-20,0.0,,Supplier_11,Calabar,C,Long-term,Casein,Chocolate,213,Room Temp,75.24,204050.87999999998,False
ORD-SC-00111,2024-08-21,SUP-021,PRD-0023,1345.0,Delivered,Swift Cargo,2024-08-22,2024-08-21,-1.0,1040.01,Supplier_21,Kaduna,B,Short-term,Kefir,Powdered Milk,83,Frozen,165.13,222099.85,False
ORD-SC-00112,2024-08-07,SUP-012,PRD-0008,4292.0,Delivered,Swift Cargo,2024-08-17,2024-08-18,1.0,,Supplier_12,Lagos,B,Long-term,Butter Salted,Yogurt & Fermented,142,4-8°C,207.24,889474.0800000001,False
ORD-SC-00113,2024-09-04,SUP-002,PRD-0015,4544.0,Delivered,FedEx Supply,2024-09-07,2024-09-08,1.0,2728.49,Supplier_2,Port Harcourt,B,Trial,Cheese Mozzarella,Liquid Milk,65,4-8°C,62.4,283545.6,False
ORD-SC-00114,2024-04-16,SUP-002,PRD-0010,3130.0,Delivered,Green Logistics,2024-04-17,2024-04-17,0.0,1836.96,Supplier_2,Port Harcourt,B,Trial,Cream Heavy,Yogurt & Fermented,148,Room Temp,79.46,248709.8,False
ORD-SC-00115,2024-04-21,SUP-014,PRD-0004,1566.0,Delivered,FedEx Supply,2024-04-26,2024-04-28,2.0,1111.03,Supplier_14,Calabar,A,Short-term,UHT Milk,Powdered Milk,261,Frozen,334.75,524218.5,False
ORD-SC-00116,2025-06-17,SUP-023,PRD-0017,148.0,Delivered,DHL Logistics,2025-06-20,2025-06-19,-1.0,488.94,Supplier_23,Port Harcourt,B,Long-term,Whey Powder,Chocolate,15,Room Temp,158.82,23505.36,False
ORD-SC-00117,2024-06-07,SUP-003,PRD-0008,4477.0,In Transit,Local Transport,2024-06-09,2024-06-11,2.0,2714.36,Supplier_3,Benin City,A,Long-term,Butter Salted,Yogurt & Fermented,142,4-8°C,207.24,927813.4800000001,False
ORD-SC-00118,2024-03-11,SUP-013,PRD-0022,211.0,Delivered,Local Transport,2024-03-15,2024-03-15,0.0,235.97,Supplier_13,Lagos,B,Long-term,Probiotic Drink,By-Products,47,Room Temp,237.56,50125.16,False
ORD-SC-00119,2025-01-26,SUP-001,PRD-0005,1832.0,Cancelled,Green Logistics,2025-01-29,,0.0,1125.0,Supplier_1,Port Harcourt,B,Short-term,Skimmed Milk,By-Products,330,Frozen,442.9,811392.7999999999,False
ORD-SC-00120,2024-07-08,SUP-012,PRD-0030,545.0,Delivered,Green Logistics,2024-07-10,2024-07-12,2.0,673.47,Supplier_12,Lagos,B,Long-term,Cocoa Powder,Chocolate,254,Frozen,135.58,73891.1,False
ORD-SC-00121,2024-09-05,SUP-017,PRD-0006,1747.0,Delivered,Green Logistics,2024-09-07,2024-09-06,-1.0,1081.65,Supplier_17,Lagos,A,Long-term,Whole Milk Powder,Chocolate,307,4-8°C,125.55,219335.85,False
ORD-SC-00122,2024-08-04,SUP-011,PRD-0003,301.0,Delivered,DHL Logistics,2024-08-11,2024-08-12,1.0,481.97,Supplier_11,Calabar,C,Long-term,Pasteurized Milk,Chocolate,328,2-4°C,208.42,62734.42,False
ORD-SC-00123,2024-08-11,SUP-002,PRD-0014,195.0,In Transit,DHL Logistics,2024-08-12,2024-08-12,0.0,214.1,Supplier_2,Port Harcourt,B,Trial,Cheese Cheddar,By-Products,257,Room Temp,139.73,27247.35,False
ORD-SC-00124,2024-01-28,SUP-018,PRD-0028,1175.0,Delivered,Local Transport,2024-01-31,2024-01-30,-1.0,1036.11,Supplier_18,Lagos,C,Long-term,White Chocolate,Yogurt & Fermented,258,4-8°C,496.68,583599.0,False
ORD-SC-00125,2024-11-17,SUP-004,PRD-0029,2843.0,Cancelled,Green Logistics,2024-11-20,,0.0,1511.22,Supplier_4,Abuja,B,Long-term,Cocoa Butter,Cheese,264,Room Temp,232.33,660514.1900000001,False
ORD-SC-00126,2024-01-17,SUP-015,PRD-0005,1528.0,In Transit,Local Transport,2024-01-23,2024-01-24,1.0,907.16,Supplier_15,Kano,A,Trial,Skimmed Milk,By-Products,330,Frozen,442.9,676751.2,False
ORD-SC-00127,2025-04-19,SUP-016,PRD-0002,3400.0,In Transit,FedEx Supply,2025-05-04,2025-05-06,2.0,1784.31,Supplier_16,Ibadan,A,Long-term,Raw Milk Grade B,Yogurt & Fermented,67,Room Temp,282.93,961962.0,False
ORD-SC-00128,2024-05-15,SUP-009,PRD-0014,1599.0,Delivered,FedEx Supply,2024-05-18,2024-05-19,1.0,971.72,Supplier_9,Lagos,A,Short-term,Cheese Cheddar,By-Products,257,Room Temp,139.73,223428.27,False
ORD-SC-00129,2024-10-20,SUP-008,PRD-0030,3945.0,In Transit,DHL Logistics,2024-10-23,2024-10-25,2.0,2410.37,Supplier_8,Abuja,B,Long-term,Cocoa Powder,Chocolate,254,Frozen,135.58,534863.1000000001,False
ORD-SC-00130,2025-02-07,SUP-011,PRD-0016,3230.0,Delivered,Swift Cargo,2025-02-08,2025-02-08,0.0,1990.27,Supplier_11,Calabar,C,Long-term,Cheese Cream,By-Products,84,Room Temp,417.8,1349494.0,False
ORD-SC-00131,2024-07-10,SUP-025,PRD-0005,4153.0,In Transit,Local Transport,2024-07-13,2024-07-17,4.0,2431.46,Supplier_25,Kaduna,B,Long-term,Skimmed Milk,By-Products,330,Frozen,442.9,1839363.7,False
ORD-SC-00132,2025-02-08,SUP-013,PRD-0012,2502.0,Delivered,Cold Chain Express,2025-02-12,2025-02-12,0.0,1545.16,Supplier_13,Lagos,B,Long-term,Yogurt Natural,By-Products,347,4-8°C,449.13,1123723.26,False
ORD-SC-00133,2024-03-30,SUP-023,PRD-0005,3078.0,Delayed,Local Transport,2024-04-08,2024-04-22,14.0,1892.02,Supplier_23,Port Harcourt,B,Long-term,Skimmed Milk,By-Products,330,Frozen,442.9,1363246.2,True
ORD-SC-00134,2024-10-13,SUP-017,PRD-0029,1357.0,Delayed,Green Logistics,2024-10-16,2024-10-29,13.0,1089.06,Supplier_17,Lagos,A,Long-term,Cocoa Butter,Cheese,264,Room Temp,232.33,315271.81,True
ORD-SC-00135,2024-07-30,SUP-018,PRD-0024,3584.0,Delivered,Green Logistics,2024-08-04,2024-08-03,-1.0,2210.13,Supplier_18,Lagos,C,Long-term,Buttermilk,Liquid Milk,160,Room Temp,221.68,794501.12,False
ORD-SC-00136,2024-04-23,SUP-023,PRD-0001,1253.0,Delivered,Cold Chain Express,2024-04-26,2024-04-26,0.0,898.42,Supplier_23,Port Harcourt,B,Long-term,Raw Milk Grade A,Chocolate,356,4-8°C,371.84,465915.51999999996,False
ORD-SC-00137,2025-02-02,SUP-011,PRD-0001,255.0,In Transit,Green Logistics,2025-02-08,2025-02-08,0.0,428.11,Supplier_11,Calabar,C,Long-term,Raw Milk Grade A,Chocolate,356,4-8°C,371.84,94819.2,False
ORD-SC-00138,2024-09-13,SUP-012,PRD-0015,832.0,Delivered,Swift Cargo,2024-10-03,2024-10-03,0.0,570.01,Supplier_12,Lagos,B,Long-term,Cheese Mozzarella,Liquid Milk,65,4-8°C,62.4,51916.799999999996,False
ORD-SC-00139,2024-03-30,SUP-003,PRD-0007,3990.0,Delivered,Cold Chain Express,2024-04-01,2024-03-31,-1.0,2109.58,Supplier_3,Benin City,A,Long-term,Skimmed Milk Powder,Butter & Cream,314,Frozen,494.37,1972536.3,False
ORD-SC-00140,2024-10-04,SUP-014,PRD-0009,552.0,Delivered,FedEx Supply,2024-10-10,2024-10-11,1.0,515.21,Supplier_14,Calabar,A,Short-term,Butter Unsalted,Cheese,95,2-4°C,421.79,232828.08000000002,False
ORD-SC-00141,2025-06-24,SUP-016,PRD-0020,3062.0,Delivered,Local Transport,2025-06-27,2025-06-26,-1.0,1792.95,Supplier_16,Ibadan,A,Long-term,Ice Cream Mix,Liquid Milk,229,4-8°C,263.24,806040.88,False
ORD-SC-00142,2024-01-09,SUP-006,PRD-0007,1630.0,Delivered,Cold Chain Express,2024-01-17,2024-01-16,-1.0,1307.41,Supplier_6,Calabar,A,Long-term,Skimmed Milk Powder,Butter & Cream,314,Frozen,494.37,805823.1,False
ORD-SC-00143,2024-01-21,SUP-018,PRD-0019,371.0,Delivered,Cold Chain Express,2024-01-28,2024-01-29,1.0,261.29,Supplier_18,Lagos,C,Long-term,Lactose,Yogurt & Fermented,72,4-8°C,80.4,29828.4,False
ORD-SC-00144,2025-03-14,SUP-009,PRD-0021,4246.0,Delivered,DHL Logistics,2025-03-19,2025-03-20,1.0,2391.48,Supplier_9,Lagos,A,Short-term,Flavored Milk,Powdered Milk,205,Frozen,279.24,1185653.04,False
ORD-SC-00145,2024-10-08,SUP-004,PRD-0008,1781.0,Delayed,Local Transport,2024-10-17,2024-10-25,8.0,1336.4,Supplier_4,Abuja,B,Long-term,Butter Salted,Yogurt & Fermented,142,4-8°C,207.24,369094.44,True
ORD-SC-00146,2024-05-05,SUP-022,PRD-0003,2927.0,Delivered,Swift Cargo,2024-05-12,2024-05-14,2.0,1585.76,Supplier_22,Kano,B,Long-term,Pasteurized Milk,Chocolate,328,2-4°C,208.42,610045.34,False
ORD-SC-00147,2024-08-11,SUP-009,PRD-0022,1175.0,Delivered,Local Transport,2024-08-14,2024-08-16,2.0,917.4,Supplier_9,Lagos,A,Short-term,Probiotic Drink,By-Products,47,Room Temp,237.56,279133.0,False
ORD-SC-00148,2025-06-28,SUP-008,PRD-0008,2185.0,Delivered,Green Logistics,2025-07-02,2025-07-03,1.0,1152.06,Supplier_8,Abuja,B,Long-term,Butter Salted,Yogurt & Fermented,142,4-8°C,207.24,452819.4,False
ORD-SC-00149,2024-10-24,SUP-006,PRD-0012,3596.0,Delivered,Local Transport,2024-10-28,2024-10-29,1.0,1849.17,Supplier_6,Calabar,A,Long-term,Yogurt Natural,By-Products,347,4-8°C,449.13,1615071.48,False
ORD-SC-00150,2024-08-21,SUP-011,PRD-0006,3927.0,Delivered,FedEx Supply,2024-08-24,2024-08-23,-1.0,2364.21,Supplier_11,Calabar,C,Long-term,Whole Milk Powder,Chocolate,307,4-8°C,125.55,493034.85,False
ORD-SC-00151,2024-03-17,SUP-004,PRD-0002,473.0,Delivered,FedEx Supply,2024-03-22,2024-03-24,2.0,669.65,Supplier_4,Abuja,B,Long-term,Raw Milk Grade B,Yogurt & Fermented,67,Room Temp,282.93,133825.89,False
ORD-SC-00152,2025-05-30,SUP-003,PRD-0007,1194.0,Delivered,Local Transport,2025-06-01,2025-05-31,-1.0,867.94,Supplier_3,Benin City,A,Long-term,Skimmed Milk Powder,Butter & Cream,314,Frozen,494.37,590277.78,False
ORD-SC-00153,2024-07-16,SUP-019,PRD-0006,4560.0,Delivered,Local Transport,2024-07-17,2024-07-18,1.0,2374.49,Supplier_19,Ibadan,B,Short-term,Whole Milk Powder,Chocolate,307,4-8°C,125.55,572508.0,False
ORD-SC-00154,2025-03-10,SUP-010,PRD-0019,4205.0,Delivered,FedEx Supply,2025-03-12,2025-03-14,2.0,2216.85,Supplier_10,Abuja,A,Long-term,Lactose,Yogurt & Fermented,72,4-8°C,80.4,338082.0,False
ORD-SC-00155,2025-03-26,SUP-006,PRD-0014,667.0,Delivered,Cold Chain Express,2025-04-15,2025-04-17,2.0,796.86,Supplier_6,Calabar,A,Long-term,Cheese Cheddar,By-Products,257,Room Temp,139.73,93199.90999999999,False
ORD-SC-00156,2024-08-19,SUP-023,PRD-0010,2444.0,Delivered,Cold Chain Express,2024-08-21,2024-08-21,0.0,1178.28,Supplier_23,Port Harcourt,B,Long-term,Cream Heavy,Yogurt & Fermented,148,Room Temp,79.46,194200.24,False
ORD-SC-00157,2025-04-12,SUP-007,PRD-0008,3866.0,Delivered,Green Logistics,2025-04-21,2025-04-23,2.0,2090.09,Supplier_7,Benin City,B,Short-term,Butter Salted,Yogurt & Fermented,142,4-8°C,207.24,801189.8400000001,False
ORD-SC-00158,2025-02-05,SUP-016,PRD-0022,648.0,Delivered,Swift Cargo,2025-02-08,2025-02-10,2.0,699.44,Supplier_16,Ibadan,A,Long-term,Probiotic Drink,By-Products,47,Room Temp,237.56,153938.88,False
ORD-SC-00159,2024-07-20,SUP-021,PRD-0004,2097.0,In Transit,Cold Chain Express,2024-07-24,2024-07-27,3.0,1318.29,Supplier_21,Kaduna,B,Short-term,UHT Milk,Powdered Milk,261,Frozen,334.75,701970.75,False
ORD-SC-00160,2024-06-28,SUP-020,PRD-0028,3534.0,Delivered,Local Transport,2024-07-04,2024-07-03,-1.0,2235.78,Supplier_20,Abuja,B,Long-term,White Chocolate,Yogurt & Fermented,258,4-8°C,496.68,1755267.12,False
ORD-SC-00161,2024-10-29,SUP-003,PRD-0012,4307.0,Delivered,Swift Cargo,2024-10-31,2024-10-30,-1.0,2484.42,Supplier_3,Benin City,A,Long-term,Yogurt Natural,By-Products,347,4-8°C,449.13,1934402.91,False
ORD-SC-00162,2025-01-21,SUP-007,PRD-0010,2444.0,Delayed,DHL Logistics,2025-01-22,2025-02-01,10.0,423.23,Supplier_7,Benin City,B,Short-term,Cream Heavy,Yogurt & Fermented,148,Room Temp,79.46,194200.24,True
ORD-SC-00163,2024-02-19,SUP-007,PRD-0030,3741.0,Delivered,DHL Logistics,2024-02-21,2024-02-23,2.0,2332.02,Supplier_7,Benin City,B,Short-term,Cocoa Powder,Chocolate,254,Frozen,135.58,507204.78,False
ORD-SC-00164,2025-01-12,SUP-016,PRD-0018,939.0,Delivered,DHL Logistics,2025-01-16,2025-01-16,0.0,956.57,Supplier_16,Ibadan,A,Long-term,Casein,Chocolate,213,Room Temp,75.24,70650.36,False
ORD-SC-00165,2025-05-24,SUP-002,PRD-0016,2505.0,Delivered,Local Transport,2025-05-29,2025-05-31,2.0,1699.7,Supplier_2,Port Harcourt,B,Trial,Cheese Cream,By-Products,84,Room Temp,417.8,1046589.0,False
ORD-SC-00166,2025-06-04,SUP-013,PRD-0027,3645.0,In Transit,Cold Chain Express,2025-06-09,2025-06-10,1.0,2030.8,Supplier_13,Lagos,B,Long-term,Milk Chocolate,Powdered Milk,276,4-8°C,358.78,1307753.0999999999,False
ORD-SC-00167,2025-05-11,SUP-009,PRD-0001,1622.0,Delivered,FedEx Supply,2025-05-13,2025-05-14,1.0,1104.52,Supplier_9,Lagos,A,Short-term,Raw Milk Grade A,Chocolate,356,4-8°C,371.84,603124.48,False
ORD-SC-00168,2025-02-06,SUP-020,PRD-0023,153.0,Delivered,Local Transport,2025-02-13,2025-02-13,0.0,410.78,Supplier_20,Abuja,B,Long-term,Kefir,Powdered Milk,83,Frozen,165.13,25264.89,False
ORD-SC-00169,2025-02-23,SUP-013,PRD-0025,4919.0,Delayed,Local Transport,2025-02-25,2025-02-28,3.0,2934.82,Supplier_13,Lagos,B,Long-term,Condensed Milk,Yogurt & Fermented,130,Room Temp,413.32,2033121.08,False
ORD-SC-00170,2024-12-13,SUP-022,PRD-0017,642.0,Delivered,DHL Logistics,2024-12-15,2024-12-17,2.0,675.38,Supplier_22,Kano,B,Long-term,Whey Powder,Chocolate,15,Room Temp,158.82,101962.44,False
ORD-SC-00171,2024-08-22,SUP-012,PRD-0019,4512.0,Delayed,FedEx Supply,2024-08-30,2024-09-13,14.0,2532.35,Supplier_12,Lagos,B,Long-term,Lactose,Yogurt & Fermented,72,4-8°C,80.4,362764.80000000005,True
ORD-SC-00172,2024-03-12,SUP-022,PRD-0024,1501.0,Delivered,DHL Logistics,2024-03-21,2024-03-21,0.0,898.03,Supplier_22,Kano,B,Long-term,Buttermilk,Liquid Milk,160,Room Temp,221.68,332741.68,False
ORD-SC-00173,2024-04-15,SUP-005,PRD-0030,4845.0,In Transit,DHL Logistics,2024-04-25,2024-04-25,0.0,2526.62,Supplier_5,Kano,B,Long-term,Cocoa Powder,Chocolate,254,Frozen,135.58,656885.1000000001,False
ORD-SC-00174,2025-05-10,SUP-003,PRD-0002,3555.0,Delivered,Cold Chain Express,2025-05-12,2025-05-14,2.0,1842.57,Supplier_3,Benin City,A,Long-term,Raw Milk Grade B,Yogurt & Fermented,67,Room Temp,282.93,1005816.15,False
ORD-SC-00175,2025-05-08,SUP-020,PRD-0030,3548.0,Delivered,Green Logistics,2025-05-10,2025-05-09,-1.0,2099.8,Supplier_20,Abuja,B,Long-term,Cocoa Powder,Chocolate,254,Frozen,135.58,481037.84,False
ORD-SC-00176,2024-10-22,SUP-009,PRD-0025,1770.0,In Transit,Swift Cargo,2024-10-24,2024-10-25,1.0,1237.11,Supplier_9,Lagos,A,Short-term,Condensed Milk,Yogurt & Fermented,130,Room Temp,413.32,731576.4,False
ORD-SC-00177,2024-10-22,SUP-017,PRD-0007,2841.0,Delivered,Cold Chain Express,2024-10-27,2024-10-28,1.0,1496.55,Supplier_17,Lagos,A,Long-term,Skimmed Milk Powder,Butter & Cream,314,Frozen,494.37,1404505.17,False
ORD-SC-00178,2024-05-06,SUP-001,PRD-0020,3747.0,Delivered,Local Transport,2024-05-08,2024-05-07,-1.0,2156.04,Supplier_1,Port Harcourt,B,Short-term,Ice Cream Mix,Liquid Milk,229,4-8°C,263.24,986360.28,False
ORD-SC-00179,2024-09-21,SUP-001,PRD-0016,412.0,Delivered,Local Transport,2024-09-28,2024-09-30,2.0,493.55,Supplier_1,Port Harcourt,B,Short-term,Cheese Cream,By-Products,84,Room Temp,417.8,172133.6,False
ORD-SC-00180,2025-02-14,SUP-001,PRD-0003,1790.0,Delivered,Cold Chain Express,2025-02-20,2025-02-19,-1.0,1172.0,Supplier_1,Port Harcourt,B,Short-term,Pasteurized Milk,Chocolate,328,2-4°C,208.42,373071.8,False
ORD-SC-00181,2024-09-15,SUP-009,PRD-0023,4261.0,Delivered,FedEx Supply,2024-09-19,2024-09-21,2.0,2532.71,Supplier_9,Lagos,A,Short-term,Kefir,Powdered Milk,83,Frozen,165.13,703618.9299999999,False
ORD-SC-00182,2024-06-29,SUP-020,PRD-0020,1573.0,Delivered,Cold Chain Express,2024-07-01,2024-07-01,0.0,863.94,Supplier_20,Abuja,B,Long-term,Ice Cream Mix,Liquid Milk,229,4-8°C,263.24,414076.52,False
ORD-SC-00183,2024-10-22,SUP-009,PRD-0029,2424.0,Delivered,Swift Cargo,2024-10-26,2024-10-28,2.0,1340.86,Supplier_9,Lagos,A,Short-term,Cocoa Butter,Cheese,264,Room Temp,232.33,563167.92,False
ORD-SC-00184,2024-06-28,SUP-001,PRD-0004,1058.0,Delivered,DHL Logistics,2024-07-01,2024-07-02,1.0,784.63,Supplier_1,Port Harcourt,B,Short-term,UHT Milk,Powdered Milk,261,Frozen,334.75,354165.5,False
ORD-SC-00185,2024-07-24,SUP-007,PRD-0026,3861.0,Delivered,FedEx Supply,2024-07-27,2024-07-28,1.0,2362.98,Supplier_7,Benin City,B,Short-term,Evaporated Milk,By-Products,142,Frozen,414.97,1602199.1700000002,False
ORD-SC-00186,2024-07-18,SUP-003,PRD-0008,4435.0,Delivered,DHL Logistics,2024-07-25,2024-07-26,1.0,2270.9,Supplier_3,Benin City,A,Long-term,Butter Salted,Yogurt & Fermented,142,4-8°C,207.24,919109.4,False
ORD-SC-00187,2024-01-30,SUP-013,PRD-0005,3524.0,Delayed,FedEx Supply,2024-02-04,2024-02-07,3.0,1950.01,Supplier_13,Lagos,B,Long-term,Skimmed Milk,By-Products,330,Frozen,442.9,1560779.5999999999,False
ORD-SC-00188,2024-01-25,SUP-003,PRD-0002,4302.0,Delivered,Local Transport,2024-01-28,2024-01-30,2.0,2396.17,Supplier_3,Benin City,A,Long-term,Raw Milk Grade B,Yogurt & Fermented,67,Room Temp,282.93,1217164.86,False
ORD-SC-00189,2024-02-08,SUP-025,PRD-0018,1650.0,Delivered,Local Transport,2024-02-12,2024-02-13,1.0,1114.61,Supplier_25,Kaduna,B,Long-term,Casein,Chocolate,213,Room Temp,75.24,124145.99999999999,False
ORD-SC-00190,2024-11-26,SUP-016,PRD-0015,1132.0,Delivered,Cold Chain Express,2024-11-30,2024-12-02,2.0,1016.13,Supplier_16,Ibadan,A,Long-term,Cheese Mozzarella,Liquid Milk,65,4-8°C,62.4,70636.8,False
ORD-SC-00191,2024-06-01,SUP-011,PRD-0019,4110.0,Delayed,Swift Cargo,2024-06-07,2024-06-17,10.0,2143.05,Supplier_11,Calabar,C,Long-term,Lactose,Yogurt & Fermented,72,4-8°C,80.4,330444.0,True
ORD-SC-00192,2024-02-02,SUP-005,PRD-0019,847.0,Delivered,DHL Logistics,2024-02-05,2024-02-05,0.0,713.5,Supplier_5,Kano,B,Long-term,Lactose,Yogurt & Fermented,72,4-8°C,80.4,68098.8,False
ORD-SC-00193,2025-05-23,SUP-018,PRD-0021,3305.0,Delivered,Local Transport,2025-05-26,2025-05-27,1.0,1973.34,Supplier_18,Lagos,C,Long-term,Flavored Milk,Powdered Milk,205,Frozen,279.24,922888.2000000001,False
ORD-SC-00194,2024-04-25,SUP-021,PRD-0016,2947.0,Delivered,DHL Logistics,2024-05-03,2024-05-03,0.0,1604.81,Supplier_21,Kaduna,B,Short-term,Cheese Cream,By-Products,84,Room Temp,417.8,1231256.6,False
ORD-SC-00195,2025-03-10,SUP-025,PRD-0006,4455.0,Delivered,FedEx Supply,2025-03-14,2025-03-15,1.0,2426.7,Supplier_25,Kaduna,B,Long-term,Whole Milk Powder,Chocolate,307,4-8°C,125.55,559325.25,False
ORD-SC-00196,2024-06-28,SUP-013,PRD-0012,377.0,Delayed,Green Logistics,2024-07-07,2024-07-10,3.0,376.13,Supplier_13,Lagos,B,Long-term,Yogurt Natural,By-Products,347,4-8°C,449.13,169322.01,False
ORD-SC-00197,2025-03-11,SUP-002,PRD-0001,692.0,Delivered,Green Logistics,2025-03-14,2025-03-15,1.0,435.2,Supplier_2,Port Harcourt,B,Trial,Raw Milk Grade A,Chocolate,356,4-8°C,371.84,257313.27999999997,False
ORD-SC-00198,2024-01-01,SUP-023,PRD-0013,2172.0,In Transit,Green Logistics,2024-01-03,2024-01-05,2.0,1138.63,Supplier_23,Port Harcourt,B,Long-term,Yogurt Flavored,Liquid Milk,126,4-8°C,460.09,999315.48,False
ORD-SC-00199,2024-08-13,SUP-002,PRD-0028,2636.0,In Transit,Swift Cargo,2024-08-15,2024-08-16,1.0,1501.48,Supplier_2,Port Harcourt,B,Trial,White Chocolate,Yogurt & Fermented,258,4-8°C,496.68,1309248.48,False
ORD-SC-00200,2024-01-31,SUP-021,PRD-0030,785.0,In Transit,Swift Cargo,2024-02-02,2024-02-02,0.0,824.09,Supplier_21,Kaduna,B,Short-term,Cocoa Powder,Chocolate,254,Frozen,135.58,106430.3,False
ORD-SC-00201,2024-01-24,SUP-017,PRD-0020,1412.0,Delivered,Cold Chain Express,2024-01-28,2024-01-28,0.0,948.0,Supplier_17,Lagos,A,Long-term,Ice Cream Mix,Liquid Milk,229,4-8°C,263.24,371694.88,False
ORD-SC-00202,2025-06-14,SUP-009,PRD-0028,2903.0,Delivered,Local Transport,2025-06-17,2025-06-19,2.0,1608.96,Supplier_9,Lagos,A,Short-term,White Chocolate,Yogurt & Fermented,258,4-8°C,496.68,1441862.04,False
ORD-SC-00203,2024-03-01,SUP-002,PRD-0007,2924.0,Delivered,FedEx Supply,2024-03-03,2024-03-02,-1.0,1694.79,Supplier_2,Port Harcourt,B,Trial,Skimmed Milk Powder,Butter & Cream,314,Frozen,494.37,1445537.8800000001,False
ORD-SC-00204,2024-04-21,SUP-020,PRD-0011,4974.0,Delivered,Swift Cargo,2024-04-27,2024-04-26,-1.0,2628.64,Supplier_20,Abuja,B,Long-term,Cream Light,Powdered Milk,326,Frozen,52.41,260687.34,False
ORD-SC-00205,2025-03-19,SUP-009,PRD-0007,1593.0,Delivered,FedEx Supply,2025-03-21,2025-03-20,-1.0,933.14,Supplier_9,Lagos,A,Short-term,Skimmed Milk Powder,Butter & Cream,314,Frozen,494.37,787531.41,False
ORD-SC-00206,2025-04-13,SUP-011,PRD-0026,2932.0,Delivered,Swift Cargo,2025-04-14,2025-04-14,0.0,1626.73,Supplier_11,Calabar,C,Long-term,Evaporated Milk,By-Products,142,Frozen,414.97,1216692.04,False
ORD-SC-00207,2025-06-15,SUP-013,PRD-0004,4628.0,Delivered,Swift Cargo,2025-06-17,2025-06-18,1.0,2427.26,Supplier_13,Lagos,B,Long-term,UHT Milk,Powdered Milk,261,Frozen,334.75,1549223.0,False
ORD-SC-00208,2024-04-26,SUP-020,PRD-0014,602.0,Delayed,Swift Cargo,2024-04-28,2024-05-08,10.0,569.35,Supplier_20,Abuja,B,Long-term,Cheese Cheddar,By-Products,257,Room Temp,139.73,84117.45999999999,True
ORD-SC-00209,2024-06-02,SUP-003,PRD-0026,1554.0,Cancelled,FedEx Supply,2024-06-03,,0.0,1009.34,Supplier_3,Benin City,A,Long-term,Evaporated Milk,By-Products,142,Frozen,414.97,644863.38,False
ORD-SC-00210,2024-05-06,SUP-006,PRD-0016,441.0,Delayed,FedEx Supply,2024-05-11,2024-05-16,5.0,565.98,Supplier_6,Calabar,A,Long-term,Cheese Cream,By-Products,84,Room Temp,417.8,184249.80000000002,False
ORD-SC-00211,2025-06-02,SUP-005,PRD-0021,3984.0,Delivered,Local Transport,2025-06-03,2025-06-04,1.0,2055.94,Supplier_5,Kano,B,Long-term,Flavored Milk,Powdered Milk,205,Frozen,279.24,1112492.1600000001,False
ORD-SC-00212,2025-03-26,SUP-012,PRD-0001,3515.0,Delivered,DHL Logistics,2025-04-01,2025-03-31,-1.0,2123.25,Supplier_12,Lagos,B,Long-term,Raw Milk Grade A,Chocolate,356,4-8°C,371.84,1307017.5999999999,False
ORD-SC-00213,2024-11-07,SUP-001,PRD-0027,4671.0,Delivered,Local Transport,2024-11-08,2024-11-07,-1.0,2558.49,Supplier_1,Port Harcourt,B,Short-term,Milk Chocolate,Powdered Milk,276,4-8°C,358.78,1675861.38,False
ORD-SC-00214,2024-03-12,SUP-025,PRD-0005,4693.0,Delivered,Local Transport,2024-03-18,2024-03-18,0.0,2797.54,Supplier_25,Kaduna,B,Long-term,Skimmed Milk,By-Products,330,Frozen,442.9,2078529.7,False
ORD-SC-00215,2025-05-15,SUP-016,PRD-0012,1645.0,In Transit,Local Transport,2025-05-17,2025-05-18,1.0,1282.78,Supplier_16,Ibadan,A,Long-term,Yogurt Natural,By-Products,347,4-8°C,449.13,738818.85,False
ORD-SC-00216,2024-04-03,SUP-010,PRD-0027,2138.0,Delayed,Local Transport,2024-04-07,2024-04-15,8.0,1122.99,Supplier_10,Abuja,A,Long-term,Milk Chocolate,Powdered Milk,276,4-8°C,358.78,767071.6399999999,True
ORD-SC-00217,2025-06-06,SUP-004,PRD-0012,4016.0,Delivered,Green Logistics,2025-06-10,2025-06-11,1.0,2075.27,Supplier_4,Abuja,B,Long-term,Yogurt Natural,By-Products,347,4-8°C,449.13,1803706.08,False
ORD-SC-00218,2025-03-31,SUP-015,PRD-0004,2391.0,Delivered,Green Logistics,2025-04-03,2025-04-02,-1.0,,Supplier_15,Kano,A,Trial,UHT Milk,Powdered Milk,261,Frozen,334.75,800387.25,False
